INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
94128332,12/21/2013,1:10:00,QUEENS,,113,0,,,FALSE,,,,25-44,M,BLACK,1048761.25,188885.8594,40.68489795,-73.76739709,POINT (-73.76739708999997 40.68489794800007)
94147103,12/20/2013,19:31:00,BRONX,,48,0,,,TRUE,18-24,M,BLACK HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1014282,247360.9688,40.84558101,-73.89145541,POINT (-73.89145540699997 40.84558100500004)
94128331,12/20/2013,23:46:00,QUEENS,,101,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK,1053649.875,158969.0781,40.60274617,-73.75007831,POINT (-73.75007831399995 40.60274616700008)
94111443,12/19/2013,21:29:00,BROOKLYN,,75,0,,,FALSE,,,,45-64,M,BLACK,1022965.875,182558.375,40.66768087,-73.86044207,POINT (-73.86044206699995 40.66768086500008)
94101094,12/19/2013,9:54:00,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,999069.9375,193133.4688,40.69677934,-73.94655662,POINT (-73.94655661999997 40.69677933600008)
94111443,12/19/2013,21:29:00,BROOKLYN,,75,0,,,FALSE,,,,25-44,M,BLACK,1022965.875,182558.375,40.66768087,-73.86044207,POINT (-73.86044206699995 40.66768086500008)
94094802,12/18/2013,15:40:00,BRONX,,48,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK,1014271,245949,40.8417056,-73.89150149,POINT (-73.89150148499994 40.841705604000026)
94058076,12/16/2013,17:50:00,BRONX,,47,0,,,FALSE,18-24,M,BLACK,45-64,M,BLACK,1026486.5,262591.25,40.8873335,-73.8472482,POINT (-73.84724820299994 40.88733350200005)
94058077,12/16/2013,15:15:00,BRONX,,48,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1016051.688,251244.7656,40.85623467,-73.88504073,POINT (-73.88504072899997 40.856234673000074)
94046068,12/15/2013,17:30:00,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1020978.75,181163.2813,40.66386011,-73.86761266,POINT (-73.86761265899997 40.663860112000066)
94046068,12/15/2013,17:30:00,BROOKLYN,,75,0,,,FALSE,18-24,F,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,1020978.75,181163.2813,40.66386011,-73.86761266,POINT (-73.86761265899997 40.663860112000066)
94036725,12/14/2013,22:36:00,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK,1009014,179122.8438,40.65830111,-73.91074706,POINT (-73.91074705899996 40.65830111100007)
94030042,12/14/2013,0:20:00,STATEN ISLAND,,120,0,,,FALSE,,,,18-24,M,BLACK,963290.125,167192.4063,40.62556444,-74.07550795,POINT (-74.07550794499997 40.62556444300003)
94030043,12/14/2013,1:42:00,BROOKLYN,,73,2,,,FALSE,,,,18-24,M,BLACK,1009346.563,183819.4375,40.67119128,-73.90953096,POINT (-73.90953095599997 40.67119127900003)
94030040,12/13/2013,20:09:00,MANHATTAN,,28,0,,,FALSE,,,,<18,M,BLACK,996726.1875,231664.1094,40.80253983,-73.95493736,POINT (-73.95493735699995 40.802539833000026)
94030041,12/13/2013,22:02:00,QUEENS,,103,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1050981.75,197257,40.70785824,-73.75930787,POINT (-73.75930787099998 40.70785823800003)
94015977,12/13/2013,0:15:00,BROOKLYN,,81,0,,,TRUE,,,,25-44,M,BLACK,1001545.938,190106.3438,40.68846609,-73.93763525,POINT (-73.93763524899998 40.68846608500007)
93995692,12/11/2013,23:30:00,BRONX,,42,0,,,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1014874.75,244467.25,40.83763656,-73.88932622,POINT (-73.88932621799995 40.83763656000008)
93979263,12/10/2013,23:00:00,BRONX,,48,0,,RESTAURANT/DINER,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1018020.438,245030.1719,40.83917015,-73.87795515,POINT (-73.87795515299996 40.83917014800005)
93979264,12/10/2013,5:15:00,MANHATTAN,,10,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,984928.6875,210346.9688,40.74403863,-73.99755218,POINT (-73.99755217599994 40.74403863400005)
93979264,12/10/2013,5:15:00,MANHATTAN,,10,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,984928.6875,210346.9688,40.74403863,-73.99755218,POINT (-73.99755217599994 40.74403863400005)
93942448,12/08/2013,8:00:00,BRONX,,44,0,,,FALSE,45-64,M,BLACK,45-64,M,BLACK,1009285.125,245078.125,40.83933085,-73.90952435,POINT (-73.90952434999997 40.83933084900008)
93932277,12/08/2013,4:17:00,BROOKLYN,,63,2,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1006302.75,170051.8438,40.63341035,-73.92054859,POINT (-73.92054859099994 40.63341034600006)
93942449,12/08/2013,22:15:00,STATEN ISLAND,,121,0,,,FALSE,25-44,M,BLACK,<18,M,BLACK,938424,170785,40.63533161,-74.16511069,POINT (-74.16511068499995 40.63533160600008)
93942449,12/08/2013,22:15:00,STATEN ISLAND,,121,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK,938424,170785,40.63533161,-74.16511069,POINT (-74.16511068499995 40.63533160600008)
93932277,12/08/2013,4:17:00,BROOKLYN,,63,2,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1006302.75,170051.8438,40.63341035,-73.92054859,POINT (-73.92054859099994 40.63341034600006)
93924059,12/07/2013,0:20:00,BRONX,,46,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1007937,247675,40.84646223,-73.91438731,POINT (-73.91438730799996 40.846462228000064)
93924060,12/07/2013,6:36:00,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK,1000660.438,176218.7656,40.65034947,-73.94086202,POINT (-73.94086201499994 40.65034947200007)
93932276,12/07/2013,23:40:00,MANHATTAN,,25,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1002154.875,236547.8438,40.815935,-73.93531587,POINT (-73.93531587299998 40.815934998000046)
93946124,12/07/2013,2:07:00,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK,1000892,176560,40.65128565,-73.94002668,POINT (-73.94002667599995 40.65128565400005)
93932276,12/07/2013,23:40:00,MANHATTAN,,25,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1002154.875,236547.8438,40.815935,-73.93531587,POINT (-73.93531587299998 40.815934998000046)
93924058,12/06/2013,22:05:00,BROOKLYN,,77,0,,BEAUTY/NAIL SALON,FALSE,18-24,M,BLACK,25-44,M,BLACK,1003019.625,183622.5469,40.67066653,-73.93233944,POINT (-73.93233944399998 40.67066653200004)
93924057,12/06/2013,18:58:00,BROOKLYN,,73,0,,,FALSE,<18,M,BLACK,<18,M,BLACK,1008128,184892,40.67413859,-73.91391994,POINT (-73.91391994399999 40.67413859200008)
93916583,12/06/2013,12:22:00,BROOKLYN,,73,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1009128.375,178538.4219,40.65669668,-73.91033698,POINT (-73.91033698399997 40.65669668100003)
93904528,12/05/2013,18:30:00,BRONX,,46,0,,,FALSE,,,,18-24,M,BLACK HISPANIC,1011539.063,251547.7344,40.85708133,-73.90135228,POINT (-73.90135228299994 40.85708133300005)
93885634,12/04/2013,23:03:00,BRONX,,46,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK,1010274.813,252127.625,40.85867678,-73.90592026,POINT (-73.90592025499996 40.85867677500005)
93885634,12/04/2013,23:03:00,BRONX,,46,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1010274.813,252127.625,40.85867678,-73.90592026,POINT (-73.90592025499996 40.85867677500005)
93885633,12/04/2013,20:10:00,BRONX,,47,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK,1021529,256784,40.87141675,-73.86520987,POINT (-73.86520987099993 40.87141675300006)
93867900,12/04/2013,3:37:00,QUEENS,,106,0,,BAR/NIGHT CLUB,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1033918.313,186932.3125,40.67963165,-73.82092961,POINT (-73.82092960899996 40.67963165000003)
93885632,12/04/2013,19:54:00,BROOKLYN,,79,0,,,FALSE,,,,18-24,M,BLACK,997731.25,186925.75,40.67974271,-73.95139672,POINT (-73.95139671999993 40.67974271300005)
93867899,12/03/2013,15:06:00,STATEN ISLAND,,120,0,,PVT HOUSE,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,960345.3125,172217.5938,40.63935006,-74.08613422,POINT (-74.08613422299999 40.63935005700006)
93858473,12/03/2013,8:45:00,BROOKLYN,,67,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK,996980,174885,40.64669463,-73.95412798,POINT (-73.95412797599994 40.64669462900008)
93853481,12/03/2013,2:20:00,BRONX,,47,0,,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1021129.813,256792.125,40.87144073,-73.86665319,POINT (-73.86665318599995 40.871440730000074)
93853480,12/03/2013,1:02:00,MANHATTAN,,25,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1002071.125,234334.0625,40.80985896,-73.93562432,POINT (-73.93562431599997 40.80985895500004)
93840706,12/02/2013,6:13:00,BROOKLYN,,79,0,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,999069.9375,193133.4688,40.69677934,-73.94655662,POINT (-73.94655661999997 40.69677933600008)
93852979,12/02/2013,21:50:00,BROOKLYN,,70,0,,,FALSE,,,,18-24,M,BLACK,994682.3125,175528.8594,40.64846489,-73.96240686,POINT (-73.96240686099998 40.648464888000035)
93853479,12/02/2013,15:40:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,999218,230194.1563,40.79850134,-73.94594019,POINT (-73.94594018799995 40.798501344000044)
93834353,12/01/2013,8:30:00,BROOKLYN,,69,0,,,FALSE,,,,<18,M,BLACK,1010132,172363,40.63974362,-73.9067435,POINT (-73.90674350399996 40.63974361600003)
93834354,12/01/2013,3:58:00,STATEN ISLAND,,120,0,,BAR/NIGHT CLUB,TRUE,18-24,M,BLACK,18-24,M,BLACK,955923.125,169184.7656,40.63101255,-74.1020554,POINT (-74.10205539599997 40.63101255400005)
93824233,11/30/2013,19:50:00,BRONX,,44,0,,,FALSE,,,,25-44,M,BLACK,1008273.688,245225.8906,40.83973923,-73.91317916,POINT (-73.91317916099996 40.83973923100007)
93814450,11/30/2013,4:00:00,BROOKLYN,,67,0,,BAR/NIGHT CLUB,FALSE,,,,25-44,M,BLACK,997583.8125,174585.1563,40.64587073,-73.95195269,POINT (-73.95195268699996 40.64587073400003)
93824234,11/30/2013,23:30:00,BROOKLYN,,81,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1005749.188,187601.4219,40.68158144,-73.92248705,POINT (-73.92248704599996 40.681581437000034)
93814450,11/30/2013,4:00:00,BROOKLYN,,67,0,,BAR/NIGHT CLUB,FALSE,,,,18-24,M,BLACK,997583.8125,174585.1563,40.64587073,-73.95195269,POINT (-73.95195268699996 40.64587073400003)
93834352,11/29/2013,22:40:00,MANHATTAN,,33,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,45-64,M,BLACK,999783.25,242700.4531,40.83282665,-73.94386968,POINT (-73.94386968199996 40.83282665100006)
93804398,11/29/2013,1:00:00,BRONX,,52,0,,,FALSE,,,,18-24,M,WHITE HISPANIC,1014728,255667,40.86837703,-73.88980565,POINT (-73.88980564499997 40.86837703300006)
93804399,11/29/2013,1:00:00,QUEENS,,100,2,,,FALSE,25-44,M,BLACK,18-24,M,BLACK,1037554.375,154246.125,40.58989407,-73.80807855,POINT (-73.80807854799997 40.589894069000025)
93834355,11/29/2013,10:38:00,MANHATTAN,,7,0,,MULTI DWELL - PUBLIC HOUS,FALSE,45-64,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,989577.5,198999.0625,40.71288982,-73.98078435,POINT (-73.98078435299993 40.712889817000075)
93834356,11/29/2013,3:23:00,MANHATTAN,,32,0,,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,18-24,M,BLACK,1000316.813,235290.2969,40.81248692,-73.94195932,POINT (-73.94195931499996 40.81248691700006)
93785791,11/27/2013,11:40:00,BROOKLYN,,60,0,,,FALSE,18-24,M,BLACK HISPANIC,<18,M,BLACK,987640.75,148923.1719,40.57544324,-73.98779566,POINT (-73.98779566199994 40.57544324100007)
93803689,11/27/2013,10:00:00,MANHATTAN,,28,0,,MULTI DWELL - APT BUILD,TRUE,,,,45-64,M,BLACK,997742.4375,232493.7344,40.80481543,-73.95126499,POINT (-73.95126498699994 40.804815434000034)
93775842,11/26/2013,1:50:00,QUEENS,,110,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1018799.625,208320.6094,40.73840933,-73.87532799,POINT (-73.87532798799998 40.738409327000056)
93775843,11/26/2013,13:02:00,BRONX,,44,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1005771.75,240484.2969,40.82673138,-73.92223644,POINT (-73.92223644199998 40.826731377000044)
93757779,11/25/2013,19:44:00,BRONX,,45,2,,,FALSE,,,,25-44,M,BLACK HISPANIC,1032929.688,239206.9531,40.82311751,-73.82411553,POINT (-73.82411552699995 40.823117514000046)
93741890,11/24/2013,17:33:00,QUEENS,,103,0,,,TRUE,,,,45-64,M,BLACK,1039594.563,192439.3281,40.69471344,-73.80041955,POINT (-73.80041955099995 40.69471344100003)
93741886,11/24/2013,20:31:00,STATEN ISLAND,,120,2,,,FALSE,25-44,M,BLACK,25-44,M,WHITE,951625,171358,40.63696283,-74.11755085,POINT (-74.11755084999999 40.63696282800004)
93726285,11/23/2013,1:50:00,BRONX,,42,0,,,FALSE,,,,<18,M,BLACK,1008690,238862,40.82227104,-73.91169778,POINT (-73.91169777999994 40.82227104100008)
93726283,11/23/2013,2:50:00,BRONX,,40,0,,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1007586.688,237552.0313,40.81867853,-73.91568869,POINT (-73.91568868899998 40.818678531000046)
93726286,11/23/2013,2:30:00,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,1006639.813,185698.1406,40.67635515,-73.91928226,POINT (-73.91928226099998 40.67635515400008)
93726285,11/23/2013,1:50:00,BRONX,,42,0,,,FALSE,,,,18-24,M,BLACK,1008690,238862,40.82227104,-73.91169778,POINT (-73.91169777999994 40.82227104100008)
93726283,11/23/2013,2:50:00,BRONX,,40,0,,BAR/NIGHT CLUB,FALSE,18-24,F,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1007586.688,237552.0313,40.81867853,-73.91568869,POINT (-73.91568868899998 40.818678531000046)
93733773,11/23/2013,19:06:00,QUEENS,,115,0,,PVT HOUSE,FALSE,18-24,M,UNKNOWN,18-24,F,BLACK,1018652.813,212551.3281,40.75002216,-73.87583613,POINT (-73.87583612699996 40.75002215500007)
93726284,11/23/2013,2:15:00,STATEN ISLAND,,120,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,955232,170532,40.63470819,-74.10455112,POINT (-74.10455111999994 40.63470818700006)
93741888,11/22/2013,19:35:00,BRONX,,44,0,,,TRUE,,,,45-64,M,BLACK,1008435.125,241239.5781,40.82879752,-73.91261009,POINT (-73.91261009399994 40.828797517000055)
93741889,11/22/2013,21:30:00,BRONX,,45,0,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK,1032929.688,239206.9531,40.82311751,-73.82411553,POINT (-73.82411552699995 40.823117514000046)
93741887,11/22/2013,4:30:00,BRONX,,47,0,,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK,1022723.25,264014.4688,40.89125699,-73.86085024,POINT (-73.86085023699997 40.89125699300007)
93710340,11/22/2013,8:30:00,BRONX,,48,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1014215,251525,40.85701026,-73.89167896,POINT (-73.89167895699995 40.85701025700007)
93726282,11/22/2013,22:55:00,STATEN ISLAND,,120,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,961492.625,166568.6719,40.62384799,-74.08198121,POINT (-74.08198120899993 40.62384798800008)
93741885,11/22/2013,2:57:00,BROOKLYN,,88,0,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,65+,M,BLACK,991147.8125,192533.3125,40.69514177,-73.97512662,POINT (-73.97512662299994 40.69514176600006)
93711017,11/22/2013,0:05:00,BROOKLYN,,79,0,,PVT HOUSE,TRUE,,,,25-44,F,BLACK,999757.875,191199.7344,40.6914705,-73.94408018,POINT (-73.94408017799998 40.69147050400005)
93741889,11/22/2013,21:30:00,BRONX,,45,0,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1032929.688,239206.9531,40.82311751,-73.82411553,POINT (-73.82411552699995 40.823117514000046)
93726281,11/22/2013,20:47:00,BROOKLYN,,79,0,,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,998326.75,189617.3906,40.68712973,-73.94924411,POINT (-73.94924410699997 40.68712972600008)
93726279,11/22/2013,15:30:00,BROOKLYN,,75,0,,GAS STATION,FALSE,18-24,M,BLACK,<18,F,BLACK,1019950,184443,40.67286641,-73.87130342,POINT (-73.87130341499994 40.67286640900005)
93726280,11/22/2013,19:49:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,WHITE,1009769.313,236748.0781,40.81646587,-73.90780618,POINT (-73.90780617899998 40.81646587100005)
93694098,11/21/2013,7:56:00,BROOKLYN,,73,2,,,FALSE,,,,<18,M,BLACK,1009166.563,184322.9063,40.6725737,-73.91017798,POINT (-73.91017797699999 40.67257369600003)
93685463,11/20/2013,19:18:00,BRONX,,41,0,,,FALSE,,,,18-24,M,BLACK,1012075.438,239260.9375,40.823356,-73.89946428,POINT (-73.89946427999996 40.82335599600003)
93685464,11/20/2013,9:00:00,BRONX,,42,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1011920.625,242929.4063,40.83342538,-73.90000851,POINT (-73.90000850799998 40.83342537600004)
93673024,11/19/2013,9:00:00,QUEENS,,102,0,,,FALSE,18-24,F,BLACK,18-24,M,BLACK,1027392.625,192584.625,40.69518014,-73.84442077,POINT (-73.84442077399996 40.69518014000005)
93645908,11/18/2013,16:56:00,BROOKLYN,,88,0,,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,995369.4375,187427.9844,40.68112451,-73.95991107,POINT (-73.95991106899999 40.68112451400003)
93645909,11/18/2013,21:06:00,MANHATTAN,,32,2,,,FALSE,,,,25-44,M,BLACK HISPANIC,1002118.188,242744.1875,40.83294228,-73.93543192,POINT (-73.93543191599997 40.83294227500005)
93645906,11/18/2013,19:19:00,STATEN ISLAND,,120,2,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,951319.375,171305.7969,40.63681841,-74.11865178,POINT (-74.11865177499999 40.636818411000036)
93645907,11/18/2013,22:21:00,BRONX,,44,0,,,FALSE,,,,18-24,M,BLACK,1005026,244724,40.83836993,-73.92491794,POINT (-73.92491794399996 40.83836992600004)
93636170,11/18/2013,1:18:00,MANHATTAN,,10,2,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,984133.625,212014.9531,40.74861686,-74.00042146,POINT (-74.00042145599997 40.74861685800005)
93645910,11/18/2013,22:52:00,MANHATTAN,,25,0,,,FALSE,,,,25-44,M,BLACK,1000744.563,232475.6094,40.80476059,-73.94042096,POINT (-73.94042096299995 40.80476059000006)
93627332,11/17/2013,20:58:00,BRONX,,50,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1009069.813,258188.4688,40.87531541,-73.91025395,POINT (-73.91025394899998 40.87531541300007)
93627333,11/17/2013,22:10:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,1006423,238903.6875,40.82239144,-73.91988849,POINT (-73.91988848999995 40.82239144300007)
93627332,11/17/2013,20:58:00,BRONX,,50,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1009069.813,258188.4688,40.87531541,-73.91025395,POINT (-73.91025394899998 40.87531541300007)
93627253,11/17/2013,5:56:00,BRONX,,44,0,,,TRUE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1008051,247302,40.84543815,-73.91397659,POINT (-73.91397659099994 40.84543814600005)
93627333,11/17/2013,22:10:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,1006423,238903.6875,40.82239144,-73.91988849,POINT (-73.91988848999995 40.82239144300007)
93607543,11/16/2013,3:57:00,STATEN ISLAND,,120,0,,RESTAURANT/DINER,FALSE,25-44,M,BLACK,25-44,M,BLACK,959998.375,162664.5,40.61312789,-74.08734997,POINT (-74.08734997399995 40.61312788500004)
93618069,11/16/2013,20:00:00,BRONX,,47,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1026242.063,262090.9063,40.88596138,-73.84813538,POINT (-73.84813537499997 40.88596138400004)
93607542,11/16/2013,0:30:00,BRONX,,40,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1006919.25,239240.7969,40.82331545,-73.91809436,POINT (-73.91809435799996 40.82331545300008)
93607540,11/15/2013,22:37:00,BRONX,,47,0,,,FALSE,,,,18-24,M,BLACK,1027500.375,260415.9688,40.88135813,-73.84359546,POINT (-73.84359545999996 40.88135813300005)
93607539,11/15/2013,16:10:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1009373.688,235405.5,40.81278201,-73.9092405,POINT (-73.90924050299998 40.81278200500003)
93607539,11/15/2013,16:10:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1009373.688,235405.5,40.81278201,-73.9092405,POINT (-73.90924050299998 40.81278200500003)
93607541,11/15/2013,23:36:00,BROOKLYN,,83,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1001698.375,193586.0469,40.69801677,-73.93707657,POINT (-73.93707657299996 40.69801676600008)
93627252,11/15/2013,22:20:00,BRONX,,45,0,,,TRUE,25-44,M,WHITE,45-64,M,WHITE,1033235,244334,40.83718808,-73.82297496,POINT (-73.82297495999995 40.83718807500003)
93627252,11/15/2013,22:20:00,BRONX,,45,0,,,TRUE,45-64,M,BLACK,45-64,M,WHITE,1033235,244334,40.83718808,-73.82297496,POINT (-73.82297495999995 40.83718807500003)
93607539,11/15/2013,16:10:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,1009373.688,235405.5,40.81278201,-73.9092405,POINT (-73.90924050299998 40.81278200500003)
93607539,11/15/2013,16:10:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK HISPANIC,1009373.688,235405.5,40.81278201,-73.9092405,POINT (-73.90924050299998 40.81278200500003)
93589841,11/14/2013,16:30:00,BROOKLYN,,67,0,,,FALSE,,,,18-24,M,BLACK,1007575,177039,40.65258533,-73.91594071,POINT (-73.91594070499997 40.652585325000075)
93589840,11/14/2013,20:59:00,BRONX,,52,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1011094.688,253282.5,40.8618441,-73.90295174,POINT (-73.90295173699997 40.861844104000056)
93589700,11/14/2013,10:20:00,BROOKLYN,,73,0,,,TRUE,,,,25-44,M,BLACK,1008329,179860,40.66032633,-73.9132133,POINT (-73.91321330099998 40.66032633100008)
93569292,11/13/2013,23:23:00,BRONX,,43,2,,,FALSE,,,,18-24,M,BLACK HISPANIC,1025622.25,237608.8438,40.81876841,-73.85052803,POINT (-73.85052802799999 40.81876840900003)
93533318,11/12/2013,0:53:00,BROOKLYN,,81,0,,,FALSE,,,,18-24,M,BLACK,1004181.5,189141.0938,40.68581115,-73.92813472,POINT (-73.92813471899996 40.68581115400008)
93549517,11/12/2013,19:30:00,BRONX,,47,0,,,FALSE,,,,25-44,M,BLACK,1025687.875,268586.6875,40.90379283,-73.85009941,POINT (-73.85009941399994 40.90379283400006)
93533316,11/11/2013,20:37:00,BRONX,,48,0,,,FALSE,,,,18-24,M,BLACK,1015890.188,245599.3438,40.84074025,-73.88565118,POINT (-73.88565117799999 40.84074024700004)
93525205,11/11/2013,0:04:00,BROOKLYN,,90,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE,18-24,M,WHITE,1001921.5,198787.25,40.7122924,-73.93625826,POINT (-73.93625825799995 40.71229240000008)
93525205,11/11/2013,0:04:00,BROOKLYN,,90,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,WHITE,18-24,M,WHITE,1001921.5,198787.25,40.7122924,-73.93625826,POINT (-73.93625825799995 40.71229240000008)
93533317,11/11/2013,21:30:00,BRONX,,49,0,,,FALSE,,,,25-44,M,BLACK,1020625,253123,40.8613722,-73.86849838,POINT (-73.86849837599993 40.86137220100005)
93525205,11/11/2013,0:04:00,BROOKLYN,,90,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE,25-44,M,WHITE,1001921.5,198787.25,40.7122924,-73.93625826,POINT (-73.93625825799995 40.71229240000008)
93525205,11/11/2013,0:04:00,BROOKLYN,,90,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,WHITE,25-44,M,WHITE,1001921.5,198787.25,40.7122924,-73.93625826,POINT (-73.93625825799995 40.71229240000008)
93518910,11/10/2013,20:13:00,BROOKLYN,,90,0,,RESTAURANT/DINER,FALSE,,,,18-24,M,BLACK,1000144.25,195811.0156,40.70412671,-73.94267603,POINT (-73.94267603199995 40.70412671100007)
93509181,11/10/2013,3:36:00,STATEN ISLAND,,121,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC,938876.625,169548.3125,40.6319395,-74.16347158,POINT (-74.16347158399998 40.63193949600003)
93525204,11/10/2013,23:30:00,MANHATTAN,,9,0,,,FALSE,,,,<18,M,BLACK,990522.9375,201394.6563,40.71946453,-73.97737179,POINT (-73.97737178699998 40.71946453000004)
93509182,11/10/2013,4:01:00,BROOKLYN,,75,0,,,FALSE,,,,18-24,M,BLACK,1017119.438,183909.3438,40.67141261,-73.88151015,POINT (-73.88151014499994 40.67141260500006)
93518909,11/10/2013,16:30:00,BRONX,,46,0,,,FALSE,,,,25-44,M,BLACK HISPANIC,1010979.313,250552.5938,40.85435168,-73.90337973,POINT (-73.90337972999998 40.85435168200007)
93518825,11/10/2013,4:15:00,MANHATTAN,,5,0,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,984220.6875,198452.2813,40.71139064,-74.00010718,POINT (-74.00010717899994 40.71139063600003)
